Date/Time	Counts	Val 1	Val 2
27.02.2023 12:49:28	4	2.5 cps	150.0 cpm
27.02.2023 12:49:29	1	2.6 cps	156.0 cpm
27.02.2023 12:49:30	5	3.1 cps	186.0 cpm
27.02.2023 12:49:31	2	2.9 cps	174.0 cpm
27.02.2023 12:49:32	7	3.1 cps	186.0 cpm
27.02.2023 12:49:33	7	3.4 cps	204.0 cpm
27.02.2023 12:49:34	3	3.5 cps	210.0 cpm
27.02.2023 12:49:35	2	3.5 cps	210.0 cpm
27.02.2023 12:49:36	0	3.4 cps	204.0 cpm
27.02.2023 12:49:37	3	3.4 cps	204.0 cpm
27.02.2023 12:49:38	2	3.2 cps	192.0 cpm
27.02.2023 12:49:39	5	3.6 cps	216.0 cpm
27.02.2023 12:49:40	5	3.6 cps	216.0 cpm
27.02.2023 12:49:41	7	4.1 cps	246.0 cpm
27.02.2023 12:49:42	2	3.6 cps	216.0 cpm
27.02.2023 12:49:43	7	3.6 cps	216.0 cpm
27.02.2023 12:49:44	2	3.5 cps	210.0 cpm
27.02.2023 12:49:45	1	3.4 cps	204.0 cpm
27.02.2023 12:49:46	6	4.0 cps	240.0 cpm
27.02.2023 12:49:47	4	4.1 cps	246.0 cpm
27.02.2023 12:49:48	4	4.3 cps	258.0 cpm
27.02.2023 12:49:49	3	4.1 cps	246.0 cpm
27.02.2023 12:49:50	3	3.9 cps	234.0 cpm
27.02.2023 12:49:51	5	3.7 cps	222.0 cpm
27.02.2023 12:49:52	4	3.9 cps	234.0 cpm
27.02.2023 12:49:53	3	3.5 cps	210.0 cpm
27.02.2023 12:49:54	3	3.6 cps	216.0 cpm
27.02.2023 12:49:55	1	3.6 cps	216.0 cpm
27.02.2023 12:49:56	5	3.5 cps	210.0 cpm
27.02.2023 12:49:57	9	4.0 cps	240.0 cpm
27.02.2023 12:49:58	4	4.0 cps	240.0 cpm
27.02.2023 12:49:59	3	4.0 cps	240.0 cpm
27.02.2023 12:50:00	3	4.0 cps	240.0 cpm
27.02.2023 12:50:01	4	3.9 cps	234.0 cpm
27.02.2023 12:50:02	1	3.6 cps	216.0 cpm
27.02.2023 12:50:03	3	3.6 cps	216.0 cpm
27.02.2023 12:50:04	6	3.9 cps	234.0 cpm
27.02.2023 12:50:05	5	4.3 cps	258.0 cpm
27.02.2023 12:50:06	5	4.3 cps	258.0 cpm
27.02.2023 12:50:07	5	3.9 cps	234.0 cpm
27.02.2023 12:50:08	3	3.8 cps	228.0 cpm
27.02.2023 12:50:09	5	4.0 cps	240.0 cpm
27.02.2023 12:50:10	6	4.3 cps	258.0 cpm
27.02.2023 12:50:11	5	4.4 cps	264.0 cpm
27.02.2023 12:50:12	3	4.6 cps	276.0 cpm
27.02.2023 12:50:13	3	4.6 cps	276.0 cpm
27.02.2023 12:50:14	5	4.5 cps	270.0 cpm
27.02.2023 12:50:15	4	4.4 cps	264.0 cpm
27.02.2023 12:50:16	3	4.2 cps	252.0 cpm
27.02.2023 12:50:17	5	4.2 cps	252.0 cpm
27.02.2023 12:50:18	4	4.3 cps	258.0 cpm
27.02.2023 12:50:19	3	4.1 cps	246.0 cpm
27.02.2023 12:50:20	4	3.9 cps	234.0 cpm
27.02.2023 12:50:21	4	3.8 cps	228.0 cpm
27.02.2023 12:50:22	4	3.9 cps	234.0 cpm
27.02.2023 12:50:23	2	3.8 cps	228.0 cpm
27.02.2023 12:50:24	3	3.6 cps	216.0 cpm
27.02.2023 12:50:25	6	3.8 cps	228.0 cpm
27.02.2023 12:50:26	4	3.9 cps	234.0 cpm
27.02.2023 12:50:27	0	3.4 cps	204.0 cpm
27.02.2023 12:50:28	3	3.3 cps	198.0 cpm
27.02.2023 12:50:29	6	3.6 cps	216.0 cpm
27.02.2023 12:50:30	0	3.2 cps	192.0 cpm
27.02.2023 12:50:31	3	3.1 cps	186.0 cpm
27.02.2023 12:50:32	2	2.9 cps	174.0 cpm
27.02.2023 12:50:33	5	3.2 cps	192.0 cpm
27.02.2023 12:50:34	2	3.1 cps	186.0 cpm
27.02.2023 12:50:35	6	3.1 cps	186.0 cpm
27.02.2023 12:50:36	3	3.0 cps	180.0 cpm
27.02.2023 12:50:37	8	3.8 cps	228.0 cpm
27.02.2023 12:50:38	1	3.6 cps	216.0 cpm
27.02.2023 12:50:39	8	3.8 cps	228.0 cpm
27.02.2023 12:50:40	5	4.3 cps	258.0 cpm
27.02.2023 12:50:41	4	4.4 cps	264.0 cpm
27.02.2023 12:50:42	6	4.8 cps	288.0 cpm
27.02.2023 12:50:43	2	4.5 cps	270.0 cpm
27.02.2023 12:50:44	3	4.6 cps	276.0 cpm
27.02.2023 12:50:45	4	4.4 cps	264.0 cpm
27.02.2023 12:50:46	6	4.7 cps	282.0 cpm
27.02.2023 12:50:47	4	4.3 cps	258.0 cpm
27.02.2023 12:50:48	6	4.8 cps	288.0 cpm
27.02.2023 12:50:49	1	4.1 cps	246.0 cpm
27.02.2023 12:50:50	1	3.7 cps	222.0 cpm
27.02.2023 12:50:51	4	3.7 cps	222.0 cpm
27.02.2023 12:50:52	1	3.2 cps	192.0 cpm
27.02.2023 12:50:53	4	3.4 cps	204.0 cpm
27.02.2023 12:50:54	1	3.2 cps	192.0 cpm
27.02.2023 12:50:55	4	3.2 cps	192.0 cpm
27.02.2023 12:50:56	5	3.1 cps	186.0 cpm
27.02.2023 12:50:57	3	3.0 cps	180.0 cpm
27.02.2023 12:50:58	5	2.9 cps	174.0 cpm
27.02.2023 12:50:59	1	2.9 cps	174.0 cpm
27.02.2023 12:51:00	6	3.4 cps	204.0 cpm
27.02.2023 12:51:01	2	3.2 cps	192.0 cpm
27.02.2023 12:51:02	4	3.5 cps	210.0 cpm
27.02.2023 12:51:03	4	3.5 cps	210.0 cpm
27.02.2023 12:51:04	2	3.6 cps	216.0 cpm
27.02.2023 12:51:05	4	3.6 cps	216.0 cpm
27.02.2023 12:51:06	8	3.9 cps	234.0 cpm
27.02.2023 12:51:07	3	3.9 cps	234.0 cpm
27.02.2023 12:51:08	4	3.8 cps	228.0 cpm
27.02.2023 12:51:09	8	4.5 cps	270.0 cpm
27.02.2023 12:51:10	1	4.0 cps	240.0 cpm
27.02.2023 12:51:11	4	4.2 cps	252.0 cpm
27.02.2023 12:51:12	1	3.9 cps	234.0 cpm
27.02.2023 12:51:13	3	3.8 cps	228.0 cpm
27.02.2023 12:51:14	4	4.0 cps	240.0 cpm
27.02.2023 12:51:15	3	3.9 cps	234.0 cpm
27.02.2023 12:51:16	6	3.7 cps	222.0 cpm
27.02.2023 12:51:17	4	3.8 cps	228.0 cpm
27.02.2023 12:51:18	1	3.5 cps	210.0 cpm
27.02.2023 12:51:19	7	3.4 cps	204.0 cpm
27.02.2023 12:51:20	1	3.4 cps	204.0 cpm
27.02.2023 12:51:21	4	3.4 cps	204.0 cpm
27.02.2023 12:51:22	1	3.4 cps	204.0 cpm
27.02.2023 12:51:23	6	3.7 cps	222.0 cpm
27.02.2023 12:51:24	7	4.0 cps	240.0 cpm
27.02.2023 12:51:25	3	4.0 cps	240.0 cpm
27.02.2023 12:51:26	5	3.9 cps	234.0 cpm
27.02.2023 12:51:27	5	4.0 cps	240.0 cpm
27.02.2023 12:51:28	4	4.3 cps	258.0 cpm
27.02.2023 12:51:29	8	4.4 cps	264.0 cpm
27.02.2023 12:51:30	4	4.7 cps	282.0 cpm
27.02.2023 12:51:31	0	4.3 cps	258.0 cpm
27.02.2023 12:51:32	4	4.6 cps	276.0 cpm
27.02.2023 12:51:33	4	4.4 cps	264.0 cpm
27.02.2023 12:51:34	4	4.1 cps	246.0 cpm
27.02.2023 12:51:35	3	4.1 cps	246.0 cpm
27.02.2023 12:51:36	2	3.8 cps	228.0 cpm
27.02.2023 12:51:37	3	3.6 cps	216.0 cpm
27.02.2023 12:51:38	7	3.9 cps	234.0 cpm
27.02.2023 12:51:39	4	3.5 cps	210.0 cpm
27.02.2023 12:51:40	5	3.6 cps	216.0 cpm
27.02.2023 12:51:41	4	4.0 cps	240.0 cpm
27.02.2023 12:51:42	6	4.2 cps	252.0 cpm
27.02.2023 12:51:43	1	3.9 cps	234.0 cpm
27.02.2023 12:51:44	8	4.3 cps	258.0 cpm
27.02.2023 12:51:45	4	4.4 cps	264.0 cpm
27.02.2023 12:51:46	2	4.4 cps	264.0 cpm
27.02.2023 12:51:47	5	4.6 cps	276.0 cpm
27.02.2023 12:51:48	3	4.2 cps	252.0 cpm
27.02.2023 12:51:49	8	4.6 cps	276.0 cpm
27.02.2023 12:51:50	3	4.4 cps	264.0 cpm
27.02.2023 12:51:51	5	4.5 cps	270.0 cpm
27.02.2023 12:51:52	5	4.4 cps	264.0 cpm
27.02.2023 12:51:53	7	5.0 cps	300.0 cpm
27.02.2023 12:51:54	4	4.6 cps	276.0 cpm
27.02.2023 12:51:55	2	4.4 cps	264.0 cpm
27.02.2023 12:51:56	2	4.4 cps	264.0 cpm
27.02.2023 12:51:57	2	4.1 cps	246.0 cpm
27.02.2023 12:51:58	2	4.0 cps	240.0 cpm
27.02.2023 12:51:59	2	3.4 cps	204.0 cpm
27.02.2023 12:52:00	3	3.4 cps	204.0 cpm
27.02.2023 12:52:01	2	3.1 cps	186.0 cpm
27.02.2023 12:52:02	5	3.1 cps	186.0 cpm
27.02.2023 12:52:03	4	2.8 cps	168.0 cpm
27.02.2023 12:52:04	3	2.7 cps	162.0 cpm
27.02.2023 12:52:05	5	3.0 cps	180.0 cpm
27.02.2023 12:52:06	4	3.2 cps	192.0 cpm
27.02.2023 12:52:07	3	3.3 cps	198.0 cpm
27.02.2023 12:52:08	4	3.5 cps	210.0 cpm
27.02.2023 12:52:09	3	3.6 cps	216.0 cpm
27.02.2023 12:52:10	4	3.7 cps	222.0 cpm
27.02.2023 12:52:11	4	3.9 cps	234.0 cpm
27.02.2023 12:52:12	3	3.7 cps	222.0 cpm
27.02.2023 12:52:13	4	3.7 cps	222.0 cpm
27.02.2023 12:52:14	3	3.7 cps	222.0 cpm
27.02.2023 12:52:15	5	3.7 cps	222.0 cpm
27.02.2023 12:52:16	4	3.7 cps	222.0 cpm
27.02.2023 12:52:17	4	3.8 cps	228.0 cpm
27.02.2023 12:52:18	7	4.1 cps	246.0 cpm
27.02.2023 12:52:19	4	4.2 cps	252.0 cpm
27.02.2023 12:52:20	5	4.3 cps	258.0 cpm
27.02.2023 12:52:21	8	4.7 cps	282.0 cpm
27.02.2023 12:52:22	3	4.7 cps	282.0 cpm
27.02.2023 12:52:23	3	4.6 cps	276.0 cpm
27.02.2023 12:52:24	0	4.3 cps	258.0 cpm
27.02.2023 12:52:25	4	4.2 cps	252.0 cpm
27.02.2023 12:52:26	5	4.3 cps	258.0 cpm
27.02.2023 12:52:27	1	4.0 cps	240.0 cpm
27.02.2023 12:52:28	4	3.7 cps	222.0 cpm
27.02.2023 12:52:29	6	3.9 cps	234.0 cpm
27.02.2023 12:52:30	3	3.7 cps	222.0 cpm
27.02.2023 12:52:31	2	3.1 cps	186.0 cpm
27.02.2023 12:52:32	5	3.3 cps	198.0 cpm
27.02.2023 12:52:33	2	3.2 cps	192.0 cpm
27.02.2023 12:52:34	1	3.3 cps	198.0 cpm
27.02.2023 12:52:35	5	3.4 cps	204.0 cpm
27.02.2023 12:52:36	1	3.0 cps	180.0 cpm
27.02.2023 12:52:37	7	3.6 cps	216.0 cpm
27.02.2023 12:52:38	3	3.5 cps	210.0 cpm
27.02.2023 12:52:39	2	3.1 cps	186.0 cpm
27.02.2023 12:52:40	6	3.4 cps	204.0 cpm
27.02.2023 12:52:41	3	3.5 cps	210.0 cpm
27.02.2023 12:52:42	2	3.2 cps	192.0 cpm
27.02.2023 12:52:43	3	3.3 cps	198.0 cpm
27.02.2023 12:52:44	4	3.6 cps	216.0 cpm
27.02.2023 12:52:45	0	3.1 cps	186.0 cpm
27.02.2023 12:52:46	5	3.5 cps	210.0 cpm
27.02.2023 12:52:47	5	3.3 cps	198.0 cpm
27.02.2023 12:52:48	5	3.5 cps	210.0 cpm
27.02.2023 12:52:49	5	3.8 cps	228.0 cpm
27.02.2023 12:52:50	1	3.3 cps	198.0 cpm
27.02.2023 12:52:51	3	3.3 cps	198.0 cpm
27.02.2023 12:52:52	1	3.2 cps	192.0 cpm
27.02.2023 12:52:53	4	3.3 cps	198.0 cpm
27.02.2023 12:52:54	1	3.0 cps	180.0 cpm
27.02.2023 12:52:55	3	3.3 cps	198.0 cpm
27.02.2023 12:52:56	3	3.1 cps	186.0 cpm
27.02.2023 12:52:57	1	2.7 cps	162.0 cpm
27.02.2023 12:52:58	6	2.8 cps	168.0 cpm
27.02.2023 12:52:59	3	2.6 cps	156.0 cpm
27.02.2023 12:53:00	7	3.2 cps	192.0 cpm
27.02.2023 12:53:01	1	3.0 cps	180.0 cpm
27.02.2023 12:53:02	7	3.6 cps	216.0 cpm
27.02.2023 12:53:03	3	3.5 cps	210.0 cpm
27.02.2023 12:53:04	6	4.0 cps	240.0 cpm
27.02.2023 12:53:05	5	4.2 cps	252.0 cpm
27.02.2023 12:53:06	3	4.2 cps	252.0 cpm
27.02.2023 12:53:07	6	4.7 cps	282.0 cpm
27.02.2023 12:53:08	3	4.4 cps	264.0 cpm
27.02.2023 12:53:09	1	4.2 cps	252.0 cpm
27.02.2023 12:53:10	2	3.7 cps	222.0 cpm
27.02.2023 12:53:11	2	3.8 cps	228.0 cpm
27.02.2023 12:53:12	4	3.5 cps	210.0 cpm
27.02.2023 12:53:13	5	3.7 cps	222.0 cpm
27.02.2023 12:53:14	5	3.6 cps	216.0 cpm
27.02.2023 12:53:15	2	3.3 cps	198.0 cpm
27.02.2023 12:53:16	4	3.4 cps	204.0 cpm
27.02.2023 12:53:17	3	3.1 cps	186.0 cpm
27.02.2023 12:53:18	2	3.0 cps	180.0 cpm
27.02.2023 12:53:19	2	3.1 cps	186.0 cpm
27.02.2023 12:53:20	2	3.1 cps	186.0 cpm
27.02.2023 12:53:21	2	3.1 cps	186.0 cpm
27.02.2023 12:53:22	1	2.8 cps	168.0 cpm
27.02.2023 12:53:23	6	2.9 cps	174.0 cpm
27.02.2023 12:53:24	2	2.6 cps	156.0 cpm
27.02.2023 12:53:25	5	2.9 cps	174.0 cpm
27.02.2023 12:53:26	2	2.7 cps	162.0 cpm
27.02.2023 12:53:27	2	2.6 cps	156.0 cpm
27.02.2023 12:53:28	2	2.6 cps	156.0 cpm
27.02.2023 12:53:29	2	2.6 cps	156.0 cpm
27.02.2023 12:53:30	2	2.6 cps	156.0 cpm
27.02.2023 12:53:31	2	2.6 cps	156.0 cpm
27.02.2023 12:53:32	6	3.1 cps	186.0 cpm
27.02.2023 12:53:33	5	3.0 cps	180.0 cpm
27.02.2023 12:53:34	6	3.4 cps	204.0 cpm
27.02.2023 12:53:35	7	3.6 cps	216.0 cpm
27.02.2023 12:53:36	5	3.9 cps	234.0 cpm
27.02.2023 12:53:37	4	4.1 cps	246.0 cpm
27.02.2023 12:53:38	4	4.3 cps	258.0 cpm
27.02.2023 12:53:39	4	4.5 cps	270.0 cpm
27.02.2023 12:53:40	1	4.4 cps	264.0 cpm
27.02.2023 12:53:41	4	4.6 cps	276.0 cpm
27.02.2023 12:53:42	2	4.2 cps	252.0 cpm
27.02.2023 12:53:43	5	4.2 cps	252.0 cpm
27.02.2023 12:53:44	2	3.8 cps	228.0 cpm
27.02.2023 12:53:45	2	3.3 cps	198.0 cpm
27.02.2023 12:53:46	5	3.3 cps	198.0 cpm
27.02.2023 12:53:47	4	3.3 cps	198.0 cpm
27.02.2023 12:53:48	2	3.1 cps	186.0 cpm
27.02.2023 12:53:49	10	3.7 cps	222.0 cpm
27.02.2023 12:53:50	4	4.0 cps	240.0 cpm
27.02.2023 12:53:51	7	4.3 cps	258.0 cpm
27.02.2023 12:53:52	5	4.6 cps	276.0 cpm
27.02.2023 12:53:53	3	4.4 cps	264.0 cpm
27.02.2023 12:53:54	3	4.5 cps	270.0 cpm
27.02.2023 12:53:55	1	4.4 cps	264.0 cpm
27.02.2023 12:53:56	2	4.1 cps	246.0 cpm
27.02.2023 12:53:57	1	3.8 cps	228.0 cpm
27.02.2023 12:53:58	2	3.8 cps	228.0 cpm
27.02.2023 12:53:59	1	2.9 cps	174.0 cpm
27.02.2023 12:54:00	3	2.8 cps	168.0 cpm
27.02.2023 12:54:01	1	2.2 cps	132.0 cpm
27.02.2023 12:54:02	4	2.1 cps	126.0 cpm
27.02.2023 12:54:03	4	2.2 cps	132.0 cpm
27.02.2023 12:54:04	6	2.5 cps	150.0 cpm
27.02.2023 12:54:05	5	2.9 cps	174.0 cpm
27.02.2023 12:54:06	1	2.8 cps	168.0 cpm
27.02.2023 12:54:07	3	3.0 cps	180.0 cpm
27.02.2023 12:54:08	2	3.0 cps	180.0 cpm
27.02.2023 12:54:09	8	3.7 cps	222.0 cpm
27.02.2023 12:54:10	5	3.9 cps	234.0 cpm
27.02.2023 12:54:11	4	4.2 cps	252.0 cpm
27.02.2023 12:54:12	3	4.1 cps	246.0 cpm
27.02.2023 12:54:13	1	3.8 cps	228.0 cpm
27.02.2023 12:54:14	5	3.7 cps	222.0 cpm
27.02.2023 12:54:15	3	3.5 cps	210.0 cpm
27.02.2023 12:54:16	4	3.8 cps	228.0 cpm
27.02.2023 12:54:17	2	3.7 cps	222.0 cpm
27.02.2023 12:54:18	1	3.6 cps	216.0 cpm
27.02.2023 12:54:19	3	3.1 cps	186.0 cpm
27.02.2023 12:54:20	3	2.9 cps	174.0 cpm
27.02.2023 12:54:21	2	2.7 cps	162.0 cpm
27.02.2023 12:54:22	3	2.7 cps	162.0 cpm
27.02.2023 12:54:23	4	3.0 cps	180.0 cpm
27.02.2023 12:54:24	1	2.6 cps	156.0 cpm
27.02.2023 12:54:25	8	3.1 cps	186.0 cpm
27.02.2023 12:54:26	6	3.3 cps	198.0 cpm
27.02.2023 12:54:27	1	3.2 cps	192.0 cpm
27.02.2023 12:54:28	5	3.6 cps	216.0 cpm
27.02.2023 12:54:29	6	3.9 cps	234.0 cpm
27.02.2023 12:54:30	11	4.7 cps	282.0 cpm
27.02.2023 12:54:31	9	5.4 cps	324.0 cpm
27.02.2023 12:54:32	1	5.2 cps	312.0 cpm
27.02.2023 12:54:33	8	5.6 cps	336.0 cpm
27.02.2023 12:54:34	2	5.7 cps	342.0 cpm
27.02.2023 12:54:35	3	5.2 cps	312.0 cpm
27.02.2023 12:54:36	2	4.8 cps	288.0 cpm
27.02.2023 12:54:37	7	5.4 cps	324.0 cpm
27.02.2023 12:54:38	4	5.3 cps	318.0 cpm
27.02.2023 12:54:39	2	4.9 cps	294.0 cpm
27.02.2023 12:54:40	4	4.2 cps	252.0 cpm
27.02.2023 12:54:41	5	3.8 cps	228.0 cpm
27.02.2023 12:54:42	4	4.1 cps	246.0 cpm
27.02.2023 12:54:43	5	3.8 cps	228.0 cpm
27.02.2023 12:54:44	4	4.0 cps	240.0 cpm
27.02.2023 12:54:45	3	4.0 cps	240.0 cpm
27.02.2023 12:54:46	2	4.0 cps	240.0 cpm
27.02.2023 12:54:47	4	3.7 cps	222.0 cpm
27.02.2023 12:54:48	1	3.4 cps	204.0 cpm
27.02.2023 12:54:49	1	3.3 cps	198.0 cpm
27.02.2023 12:54:50	3	3.2 cps	192.0 cpm
27.02.2023 12:54:51	8	3.5 cps	210.0 cpm
27.02.2023 12:54:52	3	3.4 cps	204.0 cpm
27.02.2023 12:54:53	1	3.0 cps	180.0 cpm
27.02.2023 12:54:54	1	2.7 cps	162.0 cpm
27.02.2023 12:54:55	2	2.6 cps	156.0 cpm
27.02.2023 12:54:56	4	2.8 cps	168.0 cpm
27.02.2023 12:54:57	1	2.5 cps	150.0 cpm
27.02.2023 12:54:58	8	3.2 cps	192.0 cpm
27.02.2023 12:54:59	7	3.8 cps	228.0 cpm
27.02.2023 12:55:00	4	3.9 cps	234.0 cpm
27.02.2023 12:55:01	2	3.3 cps	198.0 cpm
27.02.2023 12:55:02	4	3.4 cps	204.0 cpm
27.02.2023 12:55:03	2	3.5 cps	210.0 cpm
27.02.2023 12:55:04	4	3.8 cps	228.0 cpm
27.02.2023 12:55:05	1	3.7 cps	222.0 cpm
27.02.2023 12:55:06	3	3.6 cps	216.0 cpm
27.02.2023 12:55:07	2	3.7 cps	222.0 cpm
27.02.2023 12:55:08	2	3.1 cps	186.0 cpm
27.02.2023 12:55:09	4	2.8 cps	168.0 cpm
27.02.2023 12:55:10	3	2.7 cps	162.0 cpm
27.02.2023 12:55:11	3	2.8 cps	168.0 cpm
27.02.2023 12:55:12	1	2.5 cps	150.0 cpm
27.02.2023 12:55:13	2	2.5 cps	150.0 cpm
27.02.2023 12:55:14	3	2.4 cps	144.0 cpm
27.02.2023 12:55:15	2	2.5 cps	150.0 cpm
27.02.2023 12:55:16	2	2.4 cps	144.0 cpm
27.02.2023 12:55:17	5	2.7 cps	162.0 cpm
27.02.2023 12:55:18	1	2.6 cps	156.0 cpm
27.02.2023 12:55:19	3	2.5 cps	150.0 cpm
27.02.2023 12:55:20	2	2.4 cps	144.0 cpm
27.02.2023 12:55:21	3	2.4 cps	144.0 cpm
27.02.2023 12:55:22	8	3.1 cps	186.0 cpm
27.02.2023 12:55:23	7	3.6 cps	216.0 cpm
27.02.2023 12:55:24	3	3.6 cps	216.0 cpm
27.02.2023 12:55:25	2	3.6 cps	216.0 cpm
27.02.2023 12:55:26	8	4.2 cps	252.0 cpm
27.02.2023 12:55:27	4	4.1 cps	246.0 cpm
27.02.2023 12:55:28	3	4.3 cps	258.0 cpm
27.02.2023 12:55:29	1	4.1 cps	246.0 cpm
27.02.2023 12:55:30	3	4.2 cps	252.0 cpm
27.02.2023 12:55:31	6	4.5 cps	270.0 cpm
27.02.2023 12:55:32	3	4.0 cps	240.0 cpm
27.02.2023 12:55:33	3	3.6 cps	216.0 cpm
27.02.2023 12:55:34	4	3.7 cps	222.0 cpm
27.02.2023 12:55:35	2	3.7 cps	222.0 cpm
27.02.2023 12:55:36	5	3.4 cps	204.0 cpm
27.02.2023 12:55:37	2	3.2 cps	192.0 cpm
27.02.2023 12:55:38	5	3.4 cps	204.0 cpm
27.02.2023 12:55:39	10	4.3 cps	258.0 cpm
27.02.2023 12:55:40	4	4.4 cps	264.0 cpm
27.02.2023 12:55:41	6	4.4 cps	264.0 cpm
27.02.2023 12:55:42	5	4.6 cps	276.0 cpm
27.02.2023 12:55:43	2	4.5 cps	270.0 cpm
27.02.2023 12:55:44	5	4.6 cps	276.0 cpm
27.02.2023 12:55:45	1	4.5 cps	270.0 cpm
27.02.2023 12:55:46	3	4.3 cps	258.0 cpm
27.02.2023 12:55:47	3	4.4 cps	264.0 cpm
27.02.2023 12:55:48	4	4.3 cps	258.0 cpm
27.02.2023 12:55:49	5	3.8 cps	228.0 cpm
27.02.2023 12:55:50	3	3.7 cps	222.0 cpm
27.02.2023 12:55:51	4	3.5 cps	210.0 cpm
27.02.2023 12:55:52	3	3.3 cps	198.0 cpm
27.02.2023 12:55:53	0	3.1 cps	186.0 cpm
27.02.2023 12:55:54	2	2.8 cps	168.0 cpm
27.02.2023 12:55:55	0	2.7 cps	162.0 cpm
27.02.2023 12:55:56	1	2.5 cps	150.0 cpm
27.02.2023 12:55:57	1	2.3 cps	138.0 cpm
27.02.2023 12:55:58	0	1.9 cps	114.0 cpm
27.02.2023 12:55:59	5	1.9 cps	114.0 cpm
27.02.2023 12:56:00	4	2.0 cps	120.0 cpm
27.02.2023 12:56:01	9	2.5 cps	150.0 cpm
27.02.2023 12:56:02	5	2.7 cps	162.0 cpm
27.02.2023 12:56:03	0	2.7 cps	162.0 cpm
27.02.2023 12:56:04	3	2.8 cps	168.0 cpm
27.02.2023 12:56:05	1	2.9 cps	174.0 cpm
27.02.2023 12:56:06	8	3.6 cps	216.0 cpm
27.02.2023 12:56:07	12	4.7 cps	282.0 cpm
27.02.2023 12:56:08	5	5.2 cps	312.0 cpm
27.02.2023 12:56:09	4	5.1 cps	306.0 cpm
27.02.2023 12:56:10	6	5.3 cps	318.0 cpm
27.02.2023 12:56:11	7	5.1 cps	306.0 cpm
27.02.2023 12:56:12	3	4.9 cps	294.0 cpm
27.02.2023 12:56:13	6	5.5 cps	330.0 cpm
27.02.2023 12:56:14	5	5.7 cps	342.0 cpm
27.02.2023 12:56:15	3	5.9 cps	354.0 cpm
27.02.2023 12:56:16	2	5.3 cps	318.0 cpm
27.02.2023 12:56:17	3	4.4 cps	264.0 cpm
27.02.2023 12:56:18	4	4.3 cps	258.0 cpm
27.02.2023 12:56:19	3	4.2 cps	252.0 cpm
27.02.2023 12:56:20	1	3.7 cps	222.0 cpm
27.02.2023 12:56:21	6	3.6 cps	216.0 cpm
27.02.2023 12:56:22	2	3.5 cps	210.0 cpm
27.02.2023 12:56:23	5	3.4 cps	204.0 cpm
27.02.2023 12:56:24	8	3.7 cps	222.0 cpm
27.02.2023 12:56:25	2	3.6 cps	216.0 cpm
27.02.2023 12:56:26	2	3.6 cps	216.0 cpm
27.02.2023 12:56:27	3	3.6 cps	216.0 cpm
27.02.2023 12:56:28	4	3.6 cps	216.0 cpm
27.02.2023 12:56:29	1	3.4 cps	204.0 cpm
27.02.2023 12:56:30	4	3.7 cps	222.0 cpm
27.02.2023 12:56:31	5	3.6 cps	216.0 cpm
27.02.2023 12:56:32	2	3.6 cps	216.0 cpm
27.02.2023 12:56:33	6	3.7 cps	222.0 cpm
27.02.2023 12:56:34	3	3.2 cps	192.0 cpm
27.02.2023 12:56:35	6	3.6 cps	216.0 cpm
27.02.2023 12:56:36	10	4.4 cps	264.0 cpm
27.02.2023 12:56:37	2	4.3 cps	258.0 cpm
27.02.2023 12:56:38	5	4.4 cps	264.0 cpm
27.02.2023 12:56:39	4	4.7 cps	282.0 cpm
27.02.2023 12:56:40	4	4.7 cps	282.0 cpm
27.02.2023 12:56:41	2	4.4 cps	264.0 cpm
27.02.2023 12:56:42	2	4.4 cps	264.0 cpm
27.02.2023 12:56:43	2	4.0 cps	240.0 cpm
27.02.2023 12:56:44	4	4.1 cps	246.0 cpm
27.02.2023 12:56:45	8	4.3 cps	258.0 cpm
27.02.2023 12:56:46	3	3.6 cps	216.0 cpm
27.02.2023 12:56:47	2	3.6 cps	216.0 cpm
27.02.2023 12:56:48	0	3.1 cps	186.0 cpm
27.02.2023 12:56:49	5	3.2 cps	192.0 cpm
27.02.2023 12:56:50	2	3.0 cps	180.0 cpm
27.02.2023 12:56:51	4	3.2 cps	192.0 cpm
27.02.2023 12:56:52	2	3.2 cps	192.0 cpm
27.02.2023 12:56:53	3	3.3 cps	198.0 cpm
27.02.2023 12:56:54	0	2.9 cps	174.0 cpm
27.02.2023 12:56:55	2	2.3 cps	138.0 cpm
27.02.2023 12:56:56	5	2.5 cps	150.0 cpm
27.02.2023 12:56:57	2	2.5 cps	150.0 cpm
27.02.2023 12:56:58	2	2.7 cps	162.0 cpm
27.02.2023 12:56:59	0	2.2 cps	132.0 cpm
27.02.2023 12:57:00	4	2.4 cps	144.0 cpm
27.02.2023 12:57:01	1	2.1 cps	126.0 cpm
27.02.2023 12:57:02	5	2.4 cps	144.0 cpm
27.02.2023 12:57:03	4	2.5 cps	150.0 cpm
27.02.2023 12:57:04	8	3.3 cps	198.0 cpm
27.02.2023 12:57:05	2	3.3 cps	198.0 cpm
27.02.2023 12:57:06	2	3.0 cps	180.0 cpm
27.02.2023 12:57:07	7	3.5 cps	210.0 cpm
27.02.2023 12:57:08	1	3.4 cps	204.0 cpm
27.02.2023 12:57:09	3	3.7 cps	222.0 cpm
27.02.2023 12:57:10	2	3.5 cps	210.0 cpm
27.02.2023 12:57:11	5	3.9 cps	234.0 cpm
27.02.2023 12:57:12	8	4.2 cps	252.0 cpm
27.02.2023 12:57:13	4	4.2 cps	252.0 cpm
